 Destination Port, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Mean, Fwd Header Length, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes, Subflow Bwd Bytes,Init_Win_bytes_forward
5228,55,55,55.0,396,66,66.0,62.0,62,64.42857142857143,1.0,0.0,55,396,508
5228,55,55,55.0,396,66,66.0,62.0,62,64.42857142857143,1.0,0.0,55,396,508
5228,55,55,55.0,396,66,66.0,62.0,62,64.42857142857143,1.0,0.0,55,396,508
443,55,55,55.0,198,66,66.0,62.0,62,63.25,1.0,0.0,55,198,510
443,55,55,55.0,198,66,66.0,62.0,62,63.25,1.0,0.0,55,198,511
5228,55,55,55.0,396,66,66.0,62.0,62,64.42857142857143,1.0,0.0,55,396,508
443,55,55,55.0,198,66,66.0,62.0,62,63.25,1.0,0.0,55,198,510
443,55,55,55.0,198,66,66.0,62.0,62,63.25,1.0,0.0,55,198,511
5228,55,55,55.0,396,66,66.0,62.0,62,64.42857142857143,1.0,0.0,55,396,508
443,55,55,55.0,198,66,66.0,62.0,62,63.25,1.0,0.0,55,198,510
443,55,55,55.0,198,66,66.0,62.0,62,63.25,1.0,0.0,55,198,511
