 Destination Port, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Mean, Fwd Header Length, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes, Subflow Bwd Bytes,Init_Win_bytes_forward
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,509
443,691,571,230.33333333333334,66,66,66.0,412.6666666666667,1238,189.25,172.33333333333334,0.0,691,66,64240
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,508
443,3818,1454,1272.6666666666667,0,0,0,2497.3333333333335,7492,1272.6666666666667,1218.6666666666667,0,3818,0,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,509
443,1974,571,116.11764705882354,38673,1454,943.2439024390244,184.23529411764707,3132,700.8103448275862,61.411764705882355,887.1951219512196,1974,38673,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,508
443,3872,1454,968.0,2466,1454,822.0,1888.0,7552,905.4285714285714,914.0,768.0,3872,2466,514
443,2017,1454,1008.5,54,54,54.0,1969.0,3938,690.3333333333334,954.5,0.0,2017,54,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,509
443,1974,571,116.11764705882354,38781,1454,901.8837209302326,184.23529411764707,3132,679.25,61.411764705882355,845.9302325581396,1974,38781,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,508
443,3872,1454,968.0,2466,1454,822.0,1888.0,7552,905.4285714285714,914.0,768.0,3872,2466,514
443,2071,1454,690.3333333333334,598,544,299.0,1332.6666666666667,3998,533.8,636.3333333333334,245.0,2071,598,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,513
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,509
443,1974,571,116.11764705882354,38781,1454,901.8837209302326,184.23529411764707,3132,679.25,61.411764705882355,845.9302325581396,1974,38781,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,508
443,3872,1454,968.0,2466,1454,822.0,1888.0,7552,905.4285714285714,914.0,768.0,3872,2466,514
443,2071,1454,690.3333333333334,598,544,299.0,1332.6666666666667,3998,533.8,636.3333333333334,245.0,2071,598,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,513
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,509
443,1974,571,116.11764705882354,38781,1454,901.8837209302326,184.23529411764707,3132,679.25,61.411764705882355,845.9302325581396,1974,38781,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,508
443,3872,1454,968.0,2466,1454,822.0,1888.0,7552,905.4285714285714,914.0,768.0,3872,2466,514
443,2071,1454,690.3333333333334,598,544,299.0,1332.6666666666667,3998,533.8,636.3333333333334,245.0,2071,598,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,513
41432,225,93,75.0,162,54,54.0,102.0,306,64.5,21.0,0.0,225,162,286
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,509
443,1974,571,116.11764705882354,38781,1454,901.8837209302326,184.23529411764707,3132,679.25,61.411764705882355,845.9302325581396,1974,38781,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,508
