 Destination Port, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Mean, Fwd Header Length, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Bytes, Subflow Bwd Bytes,Init_Win_bytes_forward
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,66,66,66.0,0,0,0,84.0,84,66.0,0.0,0,66,0,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,691,571,230.33333333333334,66,66,66.0,412.6666666666667,1238,189.25,172.33333333333334,0.0,691,66,64240
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,1824,971,260.57142857142856,4125,1474,412.5,473.14285714285717,3312,349.94117647058823,204.85714285714286,357.3,1824,4125,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,11852,1474,1077.4545454545455,66,66,66.0,2106.909090909091,23176,993.1666666666666,1023.4545454545455,0.0,11852,66,514
443,520,465,260.0,66,66,66.0,472.0,944,195.33333333333334,206.0,0.0,520,66,515
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,514
443,11906,1474,992.1666666666666,906,322,90.6,1936.3333333333333,23236,582.3636363636364,938.1666666666666,27.0,11906,906,514
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,515
443,401,346,200.5,66,66,66.0,353.0,706,155.66666666666666,146.5,0.0,401,66,514
443,826,420,275.3333333333333,66,66,66.0,502.6666666666667,1508,223.0,221.33333333333334,0.0,826,66,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,515
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,514
443,11906,1474,992.1666666666666,906,322,90.6,1936.3333333333333,23236,582.3636363636364,938.1666666666666,27.0,11906,906,514
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,515
443,455,346,151.66666666666666,498,376,166.0,255.33333333333334,766,158.83333333333334,97.66666666666667,108.0,455,498,514
443,3157,1474,394.625,2020,906,202.0,741.25,5930,287.6111111111111,340.625,146.8,3157,2020,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,514
443,11906,1474,992.1666666666666,906,322,90.6,1936.3333333333333,23236,582.3636363636364,938.1666666666666,27.0,11906,906,514
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,515
443,455,346,151.66666666666666,498,376,166.0,255.33333333333334,766,158.83333333333334,97.66666666666667,108.0,455,498,514
443,3157,1474,394.625,2020,906,202.0,741.25,5930,287.6111111111111,340.625,146.8,3157,2020,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,66,66,66.0,0,0,0,84.0,84,66.0,0.0,0,66,0,64240
19176,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,565
443,110,55,55.0,132,66,66.0,62.0,124,60.5,1.0,0.0,110,132,514
443,11906,1474,992.1666666666666,906,322,90.6,1936.3333333333333,23236,582.3636363636364,938.1666666666666,27.0,11906,906,514
443,574,465,191.33333333333334,429,307,143.0,334.6666666666667,1004,167.16666666666666,137.33333333333334,85.0,574,429,515
443,455,346,151.66666666666666,498,376,166.0,255.33333333333334,766,158.83333333333334,97.66666666666667,108.0,455,498,514
443,3538,1474,353.8,2377,906,216.0909090909091,659.6,6596,281.6666666666667,299.8,161.0,3538,2377,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,147,91,73.5,108,54,54.0,99.0,198,63.75,19.5,0.0,147,108,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,66,66,66.0,62.0,62,60.5,1.0,0.0,55,66,515
443,1542,571,171.33333333333334,4110,1474,411.0,294.6666666666667,2652,297.4736842105263,116.0,355.8,1542,4110,64240
19176,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,565
443,296,78,59.2,372,78,62.0,70.4,352,60.72727272727273,5.2,4.0,296,372,514
443,11961,1474,920.0769230769231,972,322,88.36363636363636,1792.1538461538462,23298,538.875,866.0769230769231,24.545454545454547,11961,972,514
443,629,465,157.25,495,307,123.75,266.5,1066,140.5,103.25,63.75,629,495,515
443,510,346,127.5,564,376,141.0,207.0,828,134.25,73.5,81.0,510,564,514
443,3593,1474,326.6363636363636,2443,906,203.58333333333334,605.2727272727273,6658,262.4347826086956,272.6363636363636,147.58333333333334,3593,2443,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,238,91,79.33333333333333,162,54,54.0,110.66666666666667,332,66.66666666666667,25.333333333333332,0.0,238,162,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,262,99,65.5,405,95,67.5,83.0,332,66.7,11.5,11.5,262,405,515
443,1542,571,171.33333333333334,4218,1474,351.5,294.6666666666667,2652,274.2857142857143,116.0,296.5,1542,4218,64240
19176,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,565
443,16346,1494,681.0833333333334,47415,1506,1156.4634146341464,1314.1666666666667,31540,980.9384615384615,626.5833333333334,1101.5853658536585,16346,47415,64240
443,1747,546,218.375,4989,1506,554.3333333333334,388.75,3110,396.2352941176471,162.875,497.6666666666667,1747,4989,64240
22714,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16385
443,1259,559,179.85714285714286,12148,1506,1104.3636363636363,311.7142857142857,2182,744.8333333333334,124.14285714285714,1049.2727272727273,1259,12148,64240
443,44366,1494,1056.3333333333333,9194,1506,296.5806451612903,2064.6666666666665,86716,733.6986301369863,1002.047619047619,239.09677419354838,44366,9194,65535
22717,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
22727,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,3651
22723,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16385
443,3925,1490,392.5,4787,1490,531.8888888888889,737.0,7370,458.5263157894737,337.3,476.55555555555554,3925,4787,64240
443,3821,1506,272.92857142857144,4929,1506,352.07142857142856,497.85714285714283,6970,312.5,217.21428571428572,297.2142857142857,3821,4929,64240
443,6239,1506,367.0,6275,1506,313.75,686.0,11662,338.2162162162162,312.29411764705884,257.95,6239,6275,64240
443,5721,1506,286.05,11422,1506,519.1818181818181,524.1,10482,408.1666666666667,231.45,464.6363636363636,5721,11422,64240
443,4448,1506,342.15384615384613,5220,1506,435.0,636.3076923076923,8272,386.72,287.2307692307692,380.0,4448,5220,64240
443,3009,1506,231.46153846153845,10021,1506,527.421052631579,414.9230769230769,5394,407.1875,176.53846153846155,472.7894736842105,3009,10021,64240
443,5637,1506,296.6842105263158,53322,1506,987.4444444444445,545.3684210526316,10362,807.6575342465753,242.05263157894737,933.2222222222222,5637,53322,64240
443,3864,1506,241.5,10545,1506,620.2941176470588,435.0,6960,436.6363636363636,186.0,565.5882352941177,3864,10545,64240
443,3019,1506,232.23076923076923,9793,1506,652.8666666666667,416.46153846153845,5414,457.57142857142856,177.30769230769232,598.0666666666667,3019,9793,64240
443,2031,1506,253.875,3416,1506,683.2,459.75,3678,419.0,198.375,626.8,2031,3416,64240
443,2085,1506,231.66666666666666,3792,1506,421.3333333333333,415.3333333333333,3738,326.5,176.33333333333334,366.0,2085,3792,64240
443,296,78,59.2,372,78,62.0,70.4,352,60.72727272727273,5.2,4.0,296,372,514
443,11961,1474,920.0769230769231,972,322,88.36363636363636,1792.1538461538462,23298,538.875,866.0769230769231,24.545454545454547,11961,972,514
443,629,465,157.25,495,307,123.75,266.5,1066,140.5,103.25,63.75,629,495,515
443,510,346,127.5,564,376,141.0,207.0,828,134.25,73.5,81.0,510,564,514
443,3593,1474,326.6363636363636,2443,906,203.58333333333334,605.2727272727273,6658,262.4347826086956,272.6363636363636,147.58333333333334,3593,2443,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,238,91,79.33333333333333,162,54,54.0,110.66666666666667,332,66.66666666666667,25.333333333333332,0.0,238,162,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,262,99,65.5,405,95,67.5,83.0,332,66.7,11.5,11.5,262,405,515
443,1542,571,171.33333333333334,4218,1474,351.5,294.6666666666667,2652,274.2857142857143,116.0,296.5,1542,4218,64240
19176,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,565
443,16346,1494,681.0833333333334,47415,1506,1156.4634146341464,1314.1666666666667,31540,980.9384615384615,626.5833333333334,1101.5853658536585,16346,47415,64240
443,1747,546,218.375,4989,1506,554.3333333333334,388.75,3110,396.2352941176471,162.875,497.6666666666667,1747,4989,64240
22714,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16385
443,1259,559,179.85714285714286,12148,1506,1104.3636363636363,311.7142857142857,2182,744.8333333333334,124.14285714285714,1049.2727272727273,1259,12148,64240
443,46846,1494,1041.0222222222221,9757,1506,295.6666666666667,2034.0444444444445,91532,725.6794871794872,986.7555555555556,238.3939393939394,46846,9757,65535
22717,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
22727,56,56,56.0,109,55,54.5,64.0,64,55.0,2.0,0.5,56,109,3651
22723,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16385
443,3925,1490,392.5,4787,1490,531.8888888888889,737.0,7370,458.5263157894737,337.3,476.55555555555554,3925,4787,64240
443,3821,1506,272.92857142857144,4929,1506,352.07142857142856,497.85714285714283,6970,312.5,217.21428571428572,297.2142857142857,3821,4929,64240
443,6293,1506,349.6111111111111,6329,1506,301.3809523809524,651.2222222222222,11722,323.64102564102564,294.94444444444446,245.66666666666666,6293,6329,64240
443,5721,1506,286.05,11422,1506,519.1818181818181,524.1,10482,408.1666666666667,231.45,464.6363636363636,5721,11422,64240
443,4448,1506,342.15384615384613,5220,1506,435.0,636.3076923076923,8272,386.72,287.2307692307692,380.0,4448,5220,64240
443,3009,1506,231.46153846153845,10021,1506,527.421052631579,414.9230769230769,5394,407.1875,176.53846153846155,472.7894736842105,3009,10021,64240
443,6501,1506,295.5,54119,1506,949.4561403508771,543.0,11946,767.3417721518987,240.95454545454547,895.2456140350877,6501,54119,64240
443,3918,1506,230.47058823529412,10599,1506,588.8333333333334,412.94117647058823,7020,414.77142857142854,175.05882352941177,534.1666666666666,3918,10599,64240
443,3019,1506,232.23076923076923,9793,1506,652.8666666666667,416.46153846153845,5414,457.57142857142856,177.30769230769232,598.0666666666667,3019,9793,64240
443,2085,1506,231.66666666666666,3904,1506,354.90909090909093,415.3333333333333,3738,299.45,176.33333333333334,299.8181818181818,2085,3904,64240
443,2085,1506,231.66666666666666,3792,1506,421.3333333333333,415.3333333333333,3738,326.5,176.33333333333334,366.0,2085,3792,64240
443,296,78,59.2,372,78,62.0,70.4,352,60.72727272727273,5.2,4.0,296,372,514
443,11961,1474,920.0769230769231,972,322,88.36363636363636,1792.1538461538462,23298,538.875,866.0769230769231,24.545454545454547,11961,972,514
443,629,465,157.25,495,307,123.75,266.5,1066,140.5,103.25,63.75,629,495,515
443,510,346,127.5,564,376,141.0,207.0,828,134.25,73.5,81.0,510,564,514
443,3593,1474,326.6363636363636,2443,906,203.58333333333334,605.2727272727273,6658,262.4347826086956,272.6363636363636,147.58333333333334,3593,2443,512
443,1824,971,260.57142857142856,4181,1474,380.09090909090907,473.14285714285717,3312,333.6111111111111,204.85714285714286,325.0,1824,4181,64240
22720,281,93,70.25,108,54,54.0,92.5,370,64.83333333333333,16.25,0.0,281,108,163
1179,238,91,79.33333333333333,162,54,54.0,110.66666666666667,332,66.66666666666667,25.333333333333332,0.0,238,162,260
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
22716,112,56,56.0,108,54,54.0,64.0,128,55.0,2.0,0.0,112,108,16381
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,55,55,55.0,0,0,0,62.0,62,55.0,1.0,0,55,0,514
443,262,99,65.5,405,95,67.5,83.0,332,66.7,11.5,11.5,262,405,515
443,1542,571,171.33333333333334,4218,1474,351.5,294.6666666666667,2652,274.2857142857143,116.0,296.5,1542,4218,64240
19176,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,565
443,16346,1494,681.0833333333334,47415,1506,1156.4634146341464,1314.1666666666667,31540,980.9384615384615,626.5833333333334,1101.5853658536585,16346,47415,64240
443,1747,546,218.375,4989,1506,554.3333333333334,388.75,3110,396.2352941176471,162.875,497.6666666666667,1747,4989,64240
22714,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16385
443,1259,559,179.85714285714286,12148,1506,1104.3636363636363,311.7142857142857,2182,744.8333333333334,124.14285714285714,1049.2727272727273,1259,12148,64240
443,46846,1494,1041.0222222222221,9757,1506,295.6666666666667,2034.0444444444445,91532,725.6794871794872,986.7555555555556,238.3939393939394,46846,9757,65535
22717,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,63
22727,122,66,61.0,109,55,54.5,74.0,148,57.75,1.0,0.5,122,109,3651
22723,56,56,56.0,54,54,54.0,64.0,64,55.0,2.0,0.0,56,54,16385
443,3925,1490,392.5,4787,1490,531.8888888888889,737.0,7370,458.5263157894737,337.3,476.55555555555554,3925,4787,64240
443,3821,1506,272.92857142857144,4929,1506,352.07142857142856,497.85714285714283,6970,312.5,217.21428571428572,297.2142857142857,3821,4929,64240
443,6293,1506,349.6111111111111,6329,1506,301.3809523809524,651.2222222222222,11722,323.64102564102564,294.94444444444446,245.66666666666666,6293,6329,64240
443,5721,1506,286.05,11422,1506,519.1818181818181,524.1,10482,408.1666666666667,231.45,464.6363636363636,5721,11422,64240
443,4448,1506,342.15384615384613,5220,1506,435.0,636.3076923076923,8272,386.72,287.2307692307692,380.0,4448,5220,64240
443,3009,1506,231.46153846153845,10021,1506,527.421052631579,414.9230769230769,5394,407.1875,176.53846153846155,472.7894736842105,3009,10021,64240
443,8067,1506,322.68,54119,1506,949.4561403508771,597.36,14934,758.3658536585366,268.2,895.2456140350877,8067,54119,64240
443,3918,1506,230.47058823529412,10599,1506,588.8333333333334,412.94117647058823,7020,414.77142857142854,175.05882352941177,534.1666666666666,3918,10599,64240
443,3019,1506,232.23076923076923,9793,1506,652.8666666666667,416.46153846153845,5414,457.57142857142856,177.30769230769232,598.0666666666667,3019,9793,64240
443,2085,1506,231.66666666666666,3904,1506,354.90909090909093,415.3333333333333,3738,299.45,176.33333333333334,299.8181818181818,2085,3904,64240
443,2085,1506,231.66666666666666,3792,1506,421.3333333333333,415.3333333333333,3738,326.5,176.33333333333334,366.0,2085,3792,64240
443,296,78,59.2,372,78,62.0,70.4,352,60.72727272727273,5.2,4.0,296,372,514
443,11961,1474,920.0769230769231,972,322,88.36363636363636,1792.1538461538462,23298,538.875,866.0769230769231,24.545454545454547,11961,972,514
443,629,465,157.25,495,307,123.75,266.5,1066,140.5,103.25,63.75,629,495,515
443,510,346,127.5,564,376,141.0,207.0,828,134.25,73.5,81.0,510,564,514
